hash_inn,y,probability
253503,12,0.19495618
259273,12,0.23683439
226837,12,0.19507879
35479,12,0.20176251
157354,12,0.24957058
224488,12,0.24190179
172651,12,0.21027054
85900,14,0.12458602
39537,12,0.20250112
217504,12,0.23301624
124770,12,0.21940884
2057,12,0.14119275
234014,12,0.26383492
140616,14,0.38287795
121862,12,0.15765947
44192,12,0.15346542
195789,14,0.2508464
232730,34,0.15695643
41609,12,0.18268038
130084,12,0.22243725
43027,12,0.21202888
133426,14,0.14967266
19979,14,0.23653239
90197,34,0.13718505
92068,34,0.13718505
205680,34,0.13718505
31954,12,0.21837552
253384,12,0.2573222
177326,12,0.19591627
35234,34,0.13718505
187405,12,0.1676338
251888,12,0.17348705
215644,12,0.14313783
258535,12,0.21278134
123317,34,0.13718505
39365,12,0.15784968
100268,12,0.21554735
128036,34,0.13718505
174062,12,0.34418872
78027,12,0.16136572
78,34,0.13718505
93260,12,0.15410581
232147,34,0.13718505
205858,14,0.24281262
29283,12,0.1837082
89980,34,0.13718505
211834,12,0.15625718
9012,12,0.27195674
188570,12,0.43819332
223214,34,0.11537932
18201,12,0.27195674
165585,12,0.4749903
4118,12,0.17357135
191633,14,0.2254529
82532,12,0.15351132
181233,12,0.13060366
260300,12,0.3297569
80661,14,0.23811913
217024,34,0.1609927
104339,12,0.15779941
193840,12,0.15394552
214178,52,0.14222278
190267,34,0.1609927
198787,55,0.24045278
122133,12,0.67523414
204052,12,0.22590542
213546,14,0.26695684
82606,55,0.18156068
167200,12,0.365966
34740,12,0.30963346
222437,12,0.26861936
150085,12,0.26861936
108624,12,0.26861936
234890,12,0.26861936
77277,12,0.26861936
164817,12,0.4463102
58043,12,0.26861936
163469,12,0.37088835
132640,12,0.26861936
49921,12,0.27915955
181298,12,0.26861936
215867,12,0.49802834
58815,12,0.43303305
80912,14,0.117965765
233971,34,0.27487528
12671,34,0.27487528
206785,12,0.33314523
53361,34,0.27487528
106557,12,0.31347188
4696,12,0.14676182
54779,12,0.3724842
161896,14,0.1765653
104233,12,0.2475457
199714,12,0.2886773
55823,14,0.21312964
116779,12,0.20114614
15533,12,0.22006333
144125,12,0.2742245
34669,14,0.21312964
165111,12,0.17306897
67420,12,0.22909778
42909,48,0.15951999
243163,14,0.21312964
211251,14,0.21312964
41743,12,0.17283888
148523,12,0.30165341
37122,14,0.21312964
260082,12,0.43596774
193088,14,0.17686756
49948,12,0.37553683
114177,12,0.26069322
197706,12,0.16373661
154103,12,0.26069322
84051,12,0.35020924
97523,12,0.4024861
239582,12,0.23219219
42009,12,0.5498525
162821,12,0.23219219
239800,12,0.3282511
136050,12,0.30955172
184183,12,0.3282511
169513,12,0.35253692
169907,12,0.30440494
35335,12,0.35253692
60561,12,0.21954829
163689,12,0.2655767
59744,12,0.2809596
69478,12,0.2809596
179319,34,0.2486598
118832,34,0.16768527
74536,12,0.21425001
84198,12,0.2965111
174440,12,0.29127026
39538,34,0.16768527
227391,12,0.27900144
147314,12,0.32138932
213712,34,0.16768527
40295,12,0.26664993
126101,12,0.2062487
43003,12,0.2802688
33642,12,0.27829045
29943,34,0.16768527
154463,71,0.25143984
160795,12,0.6030256
98575,12,0.33718538
252958,12,0.13757418
26495,25,0.39341912
42360,12,0.32570592
9476,12,0.3057291
212463,12,0.27616775
19645,12,0.48661968
89705,12,0.47706273
56277,12,0.18177469
66440,12,0.27999482
76118,12,0.33813182
173312,12,0.5230873
138550,12,0.28692356
191984,12,0.3116461
71934,12,0.3963434
252142,12,0.18177469
22223,12,0.18177469
47238,12,0.42874256
175245,12,0.18177469
156011,12,0.18177469
43423,12,0.51899177
59461,12,0.39908475
155436,12,0.3645815
206714,12,0.18177469
231156,12,0.18177469
69686,12,0.26100835
84357,12,0.24140783
146902,14,0.16455325
62029,12,0.20333368
240398,12,0.3768343
146659,12,0.23139915
36785,12,0.3540406
68891,12,0.22301859
27764,12,0.27902168
166982,12,0.47065145
79458,14,0.2569631
12971,14,0.33484122
107332,14,0.32931027
61613,12,0.2839708
67614,34,0.1598032
241957,14,0.5777798
134096,12,0.68778116
211368,55,0.20216006
258742,12,0.13851045
252846,14,0.23663896
100124,12,0.21082072
131796,12,0.14386845
198502,14,0.2717244
24779,34,0.1598032
110584,34,0.1598032
108704,12,0.28608328
24298,12,0.2024432
3322,12,0.19812319
225005,12,0.33058977
43692,55,0.17810349
103717,14,0.24024093
240906,34,0.1598032
217403,34,0.1598032
202601,12,0.22575165
124550,12,0.37554416
149299,34,0.1598032
225364,14,0.25306708
58939,12,0.27962586
37113,12,0.32439888
242572,12,0.34587693
120320,70,0.408688
183150,34,0.1598032
25923,12,0.25624174
58506,12,0.24283028
182021,12,0.20448628
104948,12,0.43423113
240781,12,0.22720806
60552,12,0.38597754
228784,12,0.4010682
2612,12,0.3551578
32519,12,0.38597754
144221,12,0.38597754
207728,12,0.38597754
226856,12,0.38597754
71373,12,0.38597754
39640,12,0.2962847
132975,12,0.38597754
190468,12,0.41172376
129878,12,0.29827386
201623,12,0.26054314
120917,12,0.15153228
158169,12,0.27921697
220465,12,0.39529443
105464,12,0.26557866
253698,12,0.27921697
147381,12,0.40244558
15170,12,0.36062834
172883,12,0.3243688
97636,12,0.3243688
63977,12,0.41052184
153841,12,0.32265624
242293,12,0.32265624
145782,12,0.32265624
106362,12,0.41444692
46658,12,0.28775367
140793,12,0.28775367
27544,12,0.28775367
235478,12,0.3095645
229473,12,0.28775367
89928,12,0.32962775
220246,53,0.21948805
72907,12,0.34937334
161226,12,0.41134685
25254,12,0.4989846
2404,78,0.1500965
11854,12,0.27611643
259738,12,0.27611643
69080,12,0.27611643
181278,12,0.27611643
76166,12,0.26948497
169205,54,0.39734715
184964,12,0.27611643
257708,12,0.5380462
52475,12,0.3470329
64493,12,0.3470329
188575,12,0.3470329
25492,12,0.3470329
138973,12,0.47802258
96818,12,0.3470329
202136,12,0.52547145
129988,12,0.38411123
62896,12,0.3651837
122259,12,0.22629002
68584,12,0.22993429
152998,12,0.19146575
161856,12,0.2898075
186432,12,0.3206027
6910,12,0.33917043
236402,12,0.39451823
209766,12,0.18921867
65361,12,0.18921867
126088,12,0.3237491
200075,12,0.41373742
201087,12,0.3732404
36173,12,0.32500872
238608,12,0.3732404
229126,12,0.3680663
235802,12,0.26562572
19389,12,0.3732404
122283,12,0.3732404
259875,12,0.41886798
140747,12,0.2614986
23470,12,0.2614986
183770,12,0.30856547
181221,12,0.5453528
174130,12,0.30856547
77663,12,0.3932573
69978,12,0.5277702
189349,12,0.39988127
226316,12,0.517431
103650,12,0.21153994
165712,12,0.43984237
235962,12,0.5188527
215495,12,0.47395873
49929,12,0.40848193
19364,12,0.50247663
178075,12,0.498496
245618,12,0.66596764
79992,12,0.30856547
44669,12,0.30856547
179993,12,0.4303104
232938,12,0.56302494
222507,12,0.30856547
206941,12,0.30856547
246975,12,0.5269949
212013,12,0.30856547
192699,12,0.1784682
107984,12,0.50555
45991,12,0.30856547
202248,12,0.30856547
80310,12,0.30856547
33224,12,0.39544922
2009,12,0.42375124
243928,12,0.30856547
99232,12,0.4241579
258959,12,0.38228065
189990,12,0.46831974
158085,12,0.30856547
139753,12,0.5668975
7110,4,0.13525966
150858,12,0.49729526
205270,12,0.564677
140455,12,0.5008052
53030,12,0.49352655
202880,12,0.6367584
226496,12,0.42026842
132423,12,0.30856547
227762,12,0.30856547
102664,12,0.42929947
31385,12,0.49327755
149085,12,0.46180987
154379,12,0.30856547
169277,12,0.50291795
27474,12,0.64286757
93105,12,0.5729361
67254,12,0.60533416
136376,12,0.4527878
224197,12,0.4217217
32248,12,0.34775603
186528,12,0.47396758
236815,12,0.4652983
238117,12,0.34775603
29672,12,0.4260757
187341,12,0.6276196
186379,12,0.34775603
224751,12,0.34775603
241466,12,0.34775603
139575,12,0.34775603
130069,12,0.6169415
47471,12,0.37415668
47407,12,0.34775603
232822,12,0.57469916
79195,12,0.45987633
9913,12,0.36113656
217161,12,0.223043
237408,12,0.3106742
214932,12,0.40260255
78907,12,0.223043
126120,12,0.223043
140582,12,0.19657078
11841,12,0.20224041
181359,12,0.17344923
224697,12,0.2091445
7706,34,0.21280125
31912,12,0.17098047
153471,12,0.107436195
86339,34,0.1584817
248566,12,0.112928934
102499,12,0.11773905
174013,14,0.22858156
146406,12,0.12746009
164660,12,0.28126097
83982,39,0.4409423
188766,12,0.25515014
31347,12,0.18675427
44768,34,0.13718505
8504,34,0.13718505
73693,12,0.40295786
213123,12,0.24210294
188709,12,0.20283213
113467,12,0.19833498
13683,12,0.20320575
4820,34,0.13718505
102136,12,0.26822725
208616,34,0.13718505
187062,12,0.17398837
128168,12,0.17349513
68713,12,0.2805966
139815,12,0.19865835
207028,12,0.25841644
126372,12,0.20515873
102711,12,0.42167804
74271,12,0.17677222
223737,12,0.300117
195850,14,0.27516046
61902,34,0.13718505
202030,12,0.17823888
5304,12,0.17678902
248378,14,0.36940065
209251,12,0.18558127
247388,12,0.39274952
63966,12,0.37048557
14865,12,0.41197735
81240,14,0.2687357
94142,34,0.13718505
198158,14,0.23893769
10955,12,0.15698549
43238,12,0.6262634
59699,34,0.13718505
143739,14,0.71394324
257093,12,0.19617398
11404,34,0.13718505
211093,12,0.4170445
169322,12,0.16930223
101971,14,0.24608348
152036,12,0.16888411
52061,34,0.13718505
120433,14,0.20091861
192511,34,0.13718505
55080,34,0.13718505
186781,12,0.18161404
35022,12,0.19200079
64670,34,0.13718505
145835,4,0.33281827
35489,14,0.31834558
213469,12,0.16827126
53670,12,0.13816921
96007,34,0.13718505
138184,12,0.26881605
17525,12,0.39714673
210655,12,0.45220962
217114,12,0.27178288
14454,12,0.37154683
217260,12,0.27195674
83167,12,0.27195674
157120,12,0.3617618
225460,12,0.64712936
205704,12,0.11072585
2643,55,0.16247226
177798,12,0.12381366
115456,12,0.19959447
61422,30,0.27160925
178406,34,0.1609927
159210,34,0.1609927
203372,52,0.20490247
8272,12,0.64156085
6751,12,0.31166092
173532,52,0.23480509
80857,12,0.30963346
144554,12,0.384984
195556,12,0.26861936
93203,12,0.26861936
223825,12,0.26861936
246897,34,0.27487528
41140,34,0.27487528
235748,4,0.18536222
44647,12,0.403616
8935,12,0.29472718
22128,12,0.31347188
1458,12,0.31257537
103004,12,0.31347188
16609,12,0.2833395
54962,12,0.31059548
47894,12,0.34491736
40104,14,0.32130495
218156,12,0.23381308
81242,14,0.21312964
118867,12,0.2239402
189424,12,0.2067287
35888,14,0.21312964
102331,14,0.21312964
253254,14,0.27982536
148382,14,0.20758039
56444,12,0.3057048
160282,12,0.3842132
74042,12,0.19280337
124994,14,0.1488254
12767,14,0.20799133
109722,12,0.15242419
239641,12,0.3369874
240824,12,0.19191235
150711,12,0.19100618
151100,12,0.35914308
131147,12,0.27069047
39755,12,0.26069322
6465,12,0.19247696
132424,12,0.35020924
105906,12,0.49306497
86446,12,0.48290896
186505,12,0.41590244
21174,12,0.23219219
89767,12,0.23219219
221692,12,0.23219219
147229,12,0.4043593
97466,12,0.62331
123524,12,0.28333443
53346,12,0.23219219
37121,12,0.3282511
227338,12,0.28011522
71077,12,0.35253692
119203,12,0.21954829
239219,53,0.20756347
46089,12,0.2809596
122246,12,0.2809596
102348,12,0.2809596
207406,12,0.2809596
3137,12,0.18534943
90491,34,0.16768527
209917,12,0.1994538
227094,34,0.16768527
207293,34,0.16768527
254453,34,0.16768527
199370,12,0.2155945
166148,34,0.16768527
122293,14,0.24976759
95006,26,0.38740036
6048,12,0.50057644
219840,34,0.16768527
181253,12,0.29825866
151278,12,0.2214705
20946,12,0.2744062
83412,12,0.27926275
22024,12,0.27926275
149759,12,0.27616775
63089,12,0.27616775
175742,12,0.18177469
222712,12,0.18177469
122207,12,0.319256
72345,12,0.19287649
110684,12,0.41143033
87795,12,0.5092737
163864,12,0.26355222
119443,12,0.2790615
52127,12,0.35382345
204618,20,0.31386414
143279,12,0.18177469
106490,12,0.42740393
112832,12,0.18177469
129793,12,0.18177469
159326,12,0.18177469
90407,12,0.1757365
184959,12,0.27031714
238600,12,0.26259944
75798,12,0.44832423
97606,12,0.26146516
133141,34,0.1598032
62094,12,0.3076647
254391,12,0.13938369
57464,34,0.1598032
176183,12,0.21997665
192247,34,0.15319914
205447,12,0.1771726
121764,34,0.1598032
216374,12,0.26067647
147835,34,0.1598032
235181,14,0.3117619
181399,12,0.27216035
113475,12,0.29094848
180781,34,0.1598032
234030,12,0.17936258
152335,14,0.24225138
30898,12,0.54325336
16536,12,0.27438858
125037,12,0.3646329
158185,34,0.1598032
49282,14,0.32551032
94002,14,0.5009028
166432,12,0.18097448
69348,12,0.46806732
124833,12,0.3422244
107257,12,0.5941262
173243,14,0.2964186
134340,12,0.32711226
5444,14,0.30140275
211572,12,0.23192163
256840,12,0.1468602
151148,12,0.36448747
64238,12,0.34128767
154278,12,0.23798884
36365,14,0.39910904
97580,14,0.44153008
214296,12,0.17864463
62047,12,0.4137138
125867,12,0.4747805
87849,12,0.48007363
108697,12,0.30953848
204959,12,0.18142614
249422,34,0.1598032
16424,12,0.26704556
159587,12,0.34644535
36191,14,0.47512367
28125,34,0.14577934
198760,12,0.24903063
91754,12,0.20624045
55670,12,0.22720806
4587,12,0.38597754
252911,12,0.38597754
54398,12,0.49520236
31141,12,0.38597754
203052,12,0.38597754
241031,12,0.3037175
14046,12,0.30288428
152038,12,0.30288428
101081,12,0.26054314
173192,12,0.26054314
173168,12,0.26054314
181584,12,0.32656798
42197,12,0.27921697
61927,12,0.27921697
81596,12,0.27921697
28075,12,0.35350522
238765,12,0.36345166
159281,12,0.3243688
105624,12,0.3243688
149975,12,0.32265624
200043,12,0.32265624
106293,12,0.32265624
147357,12,0.25518012
26390,12,0.48672897
204650,12,0.36073312
151670,12,0.43115923
3684,12,0.22675374
211195,12,0.3054631
43031,12,0.32492813
226916,12,0.33280244
48965,12,0.28775367
132693,12,0.28775367
74303,12,0.31077757
34843,12,0.48547146
26061,12,0.27611643
101405,12,0.5819814
219739,12,0.4748304
154477,12,0.46170422
140574,12,0.4717388
5459,12,0.3470329
64454,12,0.26919913
192690,12,0.3470329
224029,12,0.3087026
72286,12,0.3141762
178483,12,0.2143426
57201,12,0.24896885
180594,12,0.24896885
136438,12,0.25349674
131224,12,0.3494555
148627,12,0.2898075
259131,12,0.2898075
7420,12,0.24592341
163709,12,0.3355153
236862,12,0.29345006
30718,12,0.40263277
211794,12,0.40219867
169246,12,0.3732404
71440,12,0.27837157
104968,12,0.35732064
55805,12,0.32162708
185754,12,0.2605567
232397,12,0.3569298
206213,12,0.2614986
102624,12,0.32361117
163349,12,0.27607355
17735,12,0.3131427
75600,12,0.30856547
161608,12,0.37880552
105503,12,0.30856547
116762,12,0.3802859
117357,12,0.60544515
257028,12,0.30856547
254658,12,0.30856547
259918,12,0.43526268
25268,12,0.48118445
2205,12,0.48637056
24158,12,0.56382924
57612,12,0.425638
257144,12,0.6727476
195413,12,0.30856547
55216,12,0.30856547
108729,12,0.21832216
193961,12,0.46488443
16426,12,0.30856547
210896,12,0.52041477
214654,12,0.4294134
81801,12,0.6370926
59411,12,0.52533185
231210,12,0.30856547
158591,12,0.2885667
217608,12,0.47114384
90883,12,0.5483674
149247,12,0.45169365
39006,12,0.33823293
162138,12,0.4068721
152438,12,0.6481759
20189,12,0.45901895
252906,12,0.43161786
85920,12,0.43017295
238678,12,0.4577784
2048,12,0.35752657
145612,12,0.30856547
252730,12,0.49420425
137544,12,0.6462723
49767,12,0.30856547
183245,12,0.30856547
210416,12,0.30856547
157983,12,0.30856547
71352,12,0.30856547
90609,12,0.64561355
146281,12,0.30856547
172649,12,0.38999322
180573,12,0.5486563
11891,12,0.45343357
243100,12,0.30856547
173078,12,0.32555026
227589,12,0.4801405
52152,12,0.30856547
202329,12,0.7677964
86838,12,0.30856547
107344,12,0.46580538
51091,12,0.43092325
190686,12,0.5382586
143847,12,0.30856547
123113,12,0.65251404
195903,12,0.3932573
14343,12,0.6704645
60060,12,0.24229532
236926,12,0.34775603
73558,12,0.34775603
94956,12,0.4563059
128818,12,0.4559213
103159,12,0.35935888
115511,12,0.341655
71874,12,0.5440828
13677,12,0.6432211
153155,12,0.34775603
30719,12,0.4836689
59537,4,0.09375467
65217,34,0.13445973
249366,34,0.13445973
3776,12,0.54438627
132092,12,0.223043
42354,12,0.223043
5145,12,0.29168552
123396,12,0.28063178
244043,12,0.5579579
248465,12,0.223043
196083,12,0.223043
179241,12,0.3021754
239729,12,0.26956335
176620,12,0.5576789
84617,12,0.26313654
120025,12,0.2277217
151815,12,0.2790742
188707,34,0.24287646
240228,34,0.24287646
246485,34,0.24287646
64480,34,0.24287646
180711,62,0.34075192
26788,34,0.21280125
386,12,0.2221092
14229,12,0.18273798
102201,12,0.16904044
42015,12,0.37300938
42478,34,0.17720166
240399,12,0.5958331
151269,34,0.23850676
238442,12,0.19587098
147623,52,0.105048895
237141,26,0.31332704
75301,34,0.23850676
157783,12,0.36734742
207081,12,0.24227232
46348,12,0.23212712
200483,12,0.2176217
125986,12,0.2123225
161512,14,0.2784394
238853,34,0.13718505
32638,34,0.13718505
51863,12,0.16452247
247105,14,0.3611708
164293,12,0.21250509
174617,34,0.13718505
165334,14,0.24774532
225512,12,0.24187899
256763,12,0.24094605
30568,34,0.13718505
257576,34,0.13718505
112381,14,0.3204997
85466,34,0.13718505
62115,12,0.413395
190232,52,0.16546217
65163,12,0.19894533
198711,14,0.25826678
70179,12,0.21927062
70794,12,0.20414343
163668,34,0.13718505
47828,12,0.15521641
71916,14,0.44078645
52549,34,0.13718505
252698,12,0.18398911
128076,34,0.13718505
209335,12,0.1774661
162514,14,0.2227871
72661,52,0.14480248
74957,12,0.19001
157165,12,0.1486114
64332,12,0.27881697
15678,12,0.34529948
44353,34,0.13718505
161244,12,0.20948236
90464,12,0.20084235
139616,12,0.31079268
161816,12,0.23965685
127085,12,0.15943694
48520,34,0.13718505
99095,14,0.19157757
180474,12,0.36864895
23456,52,0.170294
204933,12,0.19339652
167805,12,0.21427204
26881,12,0.19097167
138928,12,0.26881605
140650,12,0.27195674
11480,12,0.19909367
257748,12,0.2423469
48584,12,0.4258059
133755,12,0.267286
120277,34,0.1609927
141444,14,0.25303602
189939,26,0.16427875
250642,12,0.15613359
172823,34,0.1609927
177425,34,0.1609927
108722,14,0.2077643
41463,12,0.25157434
114805,12,0.24430421
207402,12,0.13497806
137996,52,0.28186062
33363,12,0.22699341
159113,52,0.20710978
34083,12,0.12289589
84539,34,0.1609927
163712,12,0.17289759
227739,12,0.17996235
36025,12,0.30963346
241067,12,0.44048178
96605,12,0.26861936
237764,12,0.26861936
992,12,0.26861936
244614,12,0.26861936
192245,12,0.35615525
205292,28,0.17513123
209472,12,0.3771528
115877,12,0.44789675
224711,12,0.45429406
258141,12,0.34930584
149753,12,0.29911906
62092,12,0.3842235
94588,34,0.27487528
21860,34,0.27487528
258654,12,0.23904862
44501,12,0.2665753
34943,20,0.18193781
247552,12,0.31347188
70101,12,0.40234628
34936,12,0.21790844
30343,14,0.38521433
56920,12,0.21040647
243687,12,0.31408852
222257,14,0.35351717
219364,14,0.33563775
17308,14,0.21312964
162996,12,0.27395612
186014,14,0.21312964
210880,14,0.21312964
67394,14,0.18588707
233255,14,0.31544635
218069,14,0.4410725
156810,14,0.25607273
135827,12,0.2706747
117435,12,0.20532398
13850,14,0.24096936
93777,14,0.54026645
121555,21,0.15079708
94994,12,0.23619172
116469,12,0.37553683
226763,12,0.37553683
72800,12,0.29973844
140513,12,0.37553683
240844,54,0.33149412
41319,12,0.45155293
20604,12,0.37089851
88215,12,0.49398476
161456,12,0.40303746
77121,12,0.5882287
210977,12,0.23219219
154643,12,0.23219219
138264,70,0.30814704
210021,12,0.2705927
98474,12,0.2344108
254628,14,0.12654856
174139,12,0.2809596
186629,12,0.2330259
169989,34,0.16768527
173070,34,0.16768527
203864,34,0.16768527
51812,12,0.19810182
200485,12,0.18150084
102542,12,0.2518355
153961,34,0.16768527
113122,34,0.16768527
81060,12,0.5239397
79001,12,0.30231345
124034,12,0.2115342
111778,12,0.30805165
225729,12,0.29765058
134266,12,0.16023427
260012,34,0.16768527
60722,14,0.2807601
16957,12,0.44342628
20080,34,0.16768527
142632,12,0.2214705
22939,12,0.2214705
1593,12,0.2214705
70417,12,0.22288214
55808,12,0.2214705
70269,12,0.44695497
254776,12,0.39977318
31509,12,0.18177469
3315,12,0.16147296
195027,12,0.18384832
10641,12,0.47223526
83479,12,0.34634814
970,12,0.18177469
175265,12,0.18177469
238010,12,0.45331797
114007,12,0.34028757
237981,12,0.18177469
113818,34,0.1598032
231323,12,0.23356454
139637,12,0.15569063
140538,14,0.36162433
170767,12,0.29158095
103817,12,0.20452762
65179,14,0.24427631
251147,12,0.2155768
63071,12,0.251616
56581,12,0.28591472
69787,12,0.3206308
52569,46,0.16570167
166496,14,0.1388313
218001,12,0.33212927
204334,14,0.39820054
39698,34,0.1598032
81096,34,0.1598032
112184,34,0.1598032
71894,12,0.41459137
86272,12,0.18109007
171329,12,0.18180288
7809,34,0.1598032
177748,12,0.20452762
1287,14,0.244463
214924,12,0.25414783
222118,34,0.1598032
230734,12,0.5342179
108493,14,0.14411071
97657,16,0.12725413
137616,34,0.1598032
239514,14,0.29789716
56482,12,0.2543169
69780,14,0.18657601
15644,34,0.1598032
208327,14,0.1976693
28032,12,0.19942866
20282,12,0.1288674
13427,34,0.1598032
235835,12,0.25666896
10656,34,0.1598032
211998,14,0.25353852
8202,12,0.41098306
187652,12,0.25998324
102926,34,0.1598032
36521,34,0.1598032
56968,12,0.28157207
198656,12,0.23384324
123581,12,0.3122071
169656,14,0.5414933
154948,12,0.18301295
246632,12,0.20192029
143473,12,0.54269695
65199,34,0.1598032
30028,12,0.30485433
99117,9,0.25363967
28996,12,0.28166264
169712,12,0.25325742
103728,12,0.39702013
113276,14,0.4786485
191087,34,0.1598032
207334,12,0.1752177
5773,12,0.18464442
142743,14,0.2715149
164412,12,0.25701082
160416,12,0.2187782
60549,12,0.37959772
89019,12,0.38597754
89387,12,0.38597754
175429,12,0.41153768
135075,12,0.30589443
118306,12,0.19343562
25077,12,0.26054314
96544,12,0.36479586
155145,12,0.26054314
202683,12,0.26054314
186997,12,0.48161682
211388,12,0.34540823
173161,12,0.5544093
153612,12,0.40258402
72284,12,0.3243688
94031,12,0.3243688
136062,12,0.3243688
67547,12,0.3243688
59727,12,0.2205394
238856,12,0.32265624
232861,12,0.32265624
45718,12,0.62105775
230445,12,0.32265624
69167,12,0.32265624
18937,12,0.46745592
54996,12,0.37061477
18830,12,0.5494973
231360,12,0.39806944
168747,12,0.5141103
28754,12,0.28775367
39249,12,0.35885212
134148,12,0.2706774
224706,12,0.28775367
189861,12,0.28775367
137193,12,0.28775367
37426,12,0.4285966
225448,12,0.28775367
82250,12,0.22548473
233583,12,0.22805274
160069,12,0.27611643
253447,12,0.30979276
121429,12,0.3470329
24934,12,0.3470329
164800,12,0.35690644
131145,12,0.4518083
143532,12,0.7285863
212904,12,0.47027096
122729,12,0.3470329
220839,12,0.5229471
14533,12,0.36339894
176521,12,0.24896885
22111,12,0.24896885
142288,12,0.22993429
182441,12,0.22993429
191225,12,0.27617416
160037,12,0.3494555
22067,12,0.3494555
49409,12,0.42182276
154735,4,0.23222706
116998,12,0.4749785
207619,12,0.18921867
240428,12,0.396523
5055,29,0.26868403
84687,12,0.29226804
81043,12,0.3732404
104942,12,0.3732404
90865,12,0.3732404
198563,12,0.3732404
51172,34,0.30871487
160310,12,0.2614986
233755,12,0.50562483
19407,12,0.45365113
139588,12,0.33171025
25122,12,0.30856547
98647,12,0.469573
26904,12,0.62935895
106420,12,0.30856547
133511,12,0.6256319
14193,12,0.30856547
27793,12,0.40386552
66117,12,0.68638706
141889,12,0.56196207
253977,12,0.30856547
185425,12,0.41658694
117722,12,0.37522268
176163,12,0.30856547
150165,12,0.47950378
242137,12,0.446859
74682,12,0.47371757
219635,12,0.42837748
219139,12,0.4015933
127132,12,0.4520905
106395,12,0.5415596
208161,12,0.51615065
74934,12,0.30856547
165620,12,0.42588797
215948,12,0.30856547
202384,46,0.34354076
165619,12,0.34236512
131095,12,0.30856547
228615,12,0.6382183
231918,12,0.41069895
196898,12,0.39538833
166202,12,0.624441
141110,12,0.40064478
81032,12,0.5586122
12574,12,0.30856547
105551,12,0.30856547
37087,12,0.30856547
9185,12,0.6988151
220871,12,0.355548
42444,12,0.4075626
156323,12,0.28796175
105222,12,0.6163969
5001,12,0.30856547
154540,12,0.59975934
48837,12,0.50347215
245631,12,0.5137507
29176,12,0.32635498
130456,12,0.3758238
59759,12,0.6016893
111294,12,0.32464868
30493,12,0.30856547
137987,12,0.30856547
75807,12,0.32004872
47178,12,0.30856547
200209,12,0.55638415
164502,12,0.46364835
2024,12,0.34775603
150384,12,0.3629376
109562,12,0.48976713
17555,12,0.34775603
43970,9,0.31494337
238393,12,0.34775603
241670,12,0.34775603
236840,12,0.45823488
220368,12,0.34775603
210298,12,0.50345194
155325,12,0.4140109
31635,12,0.55675745
95515,12,0.34775603
24995,12,0.40214548
235187,12,0.45659813
254041,12,0.34775603
198551,12,0.31995866
49837,12,0.36345357
117663,12,0.10095721
240952,12,0.33332098
174501,12,0.223043
73539,12,0.26037088
39312,12,0.49695498
106502,12,0.5156534
69924,12,0.223043
94986,12,0.223043
227964,12,0.25722626
152575,12,0.40635106
27213,12,0.223043
76201,12,0.31251177
217706,12,0.2747213
69398,12,0.32020378
257368,12,0.40099666
138705,79,0.15813333
110316,4,0.1553218
163338,34,0.24287646
206403,34,0.21280125
200989,53,0.17458744
217073,12,0.28832433
196712,12,0.3676256
211063,12,0.34449968
53997,34,0.15594216
88670,34,0.23850676
171868,14,0.524707
172027,26,0.18013802
49648,12,0.17912507
257693,14,0.39826807
118786,12,0.23717134
82199,34,0.13718505
102374,12,0.3772428
245437,14,0.24349986
184588,34,0.13718505
163809,12,0.20615397
29941,12,0.14641464
210231,14,0.20209739
222162,12,0.17150865
142384,12,0.16938458
239272,12,0.24481733
244051,12,0.2486035
250860,12,0.31793535
255634,12,0.21597834
152529,12,0.1773648
128104,14,0.26177928
133901,52,0.17818895
90808,34,0.13718505
109689,12,0.21444811
174972,12,0.22854279
158198,12,0.21357244
97470,14,0.257312
207520,12,0.20199361
94630,12,0.14955553
137929,12,0.22742808
232223,12,0.19284984
99755,12,0.20389436
240266,12,0.16642027
56230,34,0.13718505
211731,12,0.17741582
209816,12,0.18390055
17126,12,0.20542812
221466,12,0.28427875
226431,12,0.35109174
230106,12,0.18180048
79079,34,0.13718505
166611,12,0.27195674
247189,12,0.3405464
64869,12,0.49419737
178386,12,0.39923123
93716,12,0.4307607
183810,12,0.27195674
181850,12,0.3935765
68989,12,0.27195674
97550,76,0.3619062
68172,67,0.17394193
86437,14,0.6107014
85241,14,0.28828758
206962,12,0.1576585
34335,12,0.14847341
40987,12,0.1863974
7755,12,0.28405905
66451,14,0.23011814
9631,12,0.3149728
200187,12,0.23330505
46201,12,0.23109047
98878,12,0.30963346
218467,12,0.26861936
97809,12,0.26861936
77423,12,0.34255314
256504,12,0.26861936
24306,12,0.26861936
134119,12,0.39312252
226929,12,0.3771528
93841,12,0.3771528
218303,12,0.3771528
42596,12,0.29675135
156573,12,0.31988174
12958,12,0.32936043
159904,34,0.27487528
82487,12,0.39956638
126444,12,0.31347188
78855,8,0.344699
231473,12,0.4393557
46020,12,0.31347188
231343,12,0.31347188
184780,12,0.2833395
95602,14,0.27290204
64003,12,0.27151763
242711,14,0.21312964
48494,34,0.3376213
126921,14,0.21312964
97813,12,0.2247477
222837,12,0.30924374
233894,12,0.15831
108416,14,0.28900915
30328,12,0.23133503
208618,12,0.22816834
21404,34,0.45560908
254307,12,0.18766956
24282,14,0.21312964
